Timestamp,Humidity,Temperature,Soil Moisture,Gas Levels,Diseases Prone To,Disease Risk
2024-01-01 18:00:00,69.75703924759132,25.92300902425692,55.69252786680775,59.66314942707027,Healthy,0
2024-01-01 19:00:00,71.61111441487685,21.138938585543453,37.74336644039175,92.21910784323654,Healthy,0
2024-01-01 20:00:00,62.17863016270866,26.23342354919106,57.904750891013336,28.413796081868714,Healthy,0
2024-01-01 21:00:00,76.08322243990227,16.249370553101247,71.65356247518255,55.58717718242057,Healthy,0
2024-01-01 22:00:00,75.97834323729975,21.37685182657595,49.803023319562456,28.419437242972478,Healthy,0
2024-01-01 23:00:00,76.39268764906366,26.810817345545516,46.67295172427215,88.42136593610152,Healthy,0
2024-01-02 00:00:00,75.87894206784206,18.304050985649106,37.86794414102715,85.23249614738158,Healthy,0
2024-01-02 01:00:00,80.57351138777864,24.014800628778417,41.640686078499584,28.634079142868252,Healthy,0
2024-01-02 02:00:00,77.65355229900642,32.81049044154267,56.930796446770124,91.18499755243967,Healthy,0
2024-01-02 03:00:00,73.35973480659868,22.36618060253708,63.4652701268004,27.814379036553383,Healthy,0
2024-01-02 04:00:00,86.7918887574586,24.491412560894922,18.246308440007223,18.85674752160148,Healthy,0
2024-01-02 05:00:00,75.04456534559097,24.566707017020327,19.819076384682113,99.79373308814266,Healthy,0
2024-01-02 06:00:00,59.771141640133735,29.914470969724505,58.58693668856046,16.54752329379886,Healthy,0
2024-01-02 07:00:00,79.0443166193664,21.6904330763042,80.29167210793644,78.85808127307425,Healthy,0
2024-01-02 08:00:00,81.75482255719005,28.467220936045415,54.808841773495594,43.57796807624733,Healthy,0
2024-01-02 09:00:00,71.58840542024032,14.201792478935742,68.45717807019827,66.75747938631068,Healthy,0
2024-01-02 10:00:00,77.40021945761875,22.568170415243095,49.418116376827754,26.89795572650935,Healthy,0
2024-01-02 11:00:00,61.67607089197908,19.9844575533439,45.721172577870874,35.667066964801286,Healthy,0
2024-01-02 12:00:00,73.00542821584465,23.682366727465165,65.54779954664033,33.11339517590681,Healthy,0
2024-01-02 13:00:00,73.84317887798369,29.211071820116942,22.587577315004555,0.7202507886322151,Healthy,0
2024-01-02 14:00:00,58.40918892633524,27.48927988937996,30.89914721625424,37.78230685034424,Healthy,0
2024-01-02 15:00:00,83.50876931129005,22.520398625543812,15.32768335732883,65.1319087513114,Healthy,0
2024-01-02 16:00:00,70.68504016782695,17.498653367851297,62.376913732381084,15.307718765491064,Healthy,0
2024-01-02 17:00:00,81.98665435299209,22.844617363231634,38.47025074455007,62.133497186732846,Healthy,0
2024-01-02 18:00:00,55.72848636689635,32.692369159104786,48.02009659325807,61.37455992931958,Healthy,0
2024-01-02 19:00:00,77.31319081174634,27.313214020150646,37.19066101672167,33.771850215485664,Healthy,0
2024-01-02 20:00:00,66.24575532623659,16.497305745916176,47.71143896645407,9.090366223614854,Healthy,0
2024-01-02 21:00:00,66.682633024565,19.503013493638658,51.76301732728427,57.11075015706617,Healthy,0
2024-01-02 22:00:00,70.34859352415769,28.79851804747898,86.58430753895006,28.43681653402077,Healthy,0
2024-01-02 23:00:00,71.02903107128674,17.760751472129925,41.97927352326056,22.856701480406993,Healthy,0
2024-01-03 00:00:00,66.35735737911762,16.486562239418088,46.544278561077995,48.34311002011042,Healthy,0
2024-01-03 01:00:00,80.81113701007365,22.447556610739724,50.25697562183483,64.76546706216143,Healthy,0
2024-01-03 02:00:00,56.29805364501141,23.893172641240003,45.20971223074304,83.58567104085671,Healthy,0
2024-01-03 03:00:00,73.06204494035649,31.46352430030726,93.6918724636657,6.283332166442102,Healthy,0
2024-01-03 04:00:00,84.23681328012583,20.748539380834323,58.877802534531085,49.06860025488127,Healthy,0
2024-01-03 05:00:00,67.35541764762871,22.171680854615097,72.24859794501161,94.62913489188522,Healthy,0
2024-01-03 06:00:00,76.12244916701299,21.24567126124773,59.29109349335862,69.0735773889706,Healthy,0
2024-01-03 07:00:00,66.15830893220905,23.700391988169333,57.661137657710334,50.90407134351085,Healthy,0
2024-01-03 08:00:00,71.4712537224819,31.473067777499317,46.20559016284061,86.71445143222313,Healthy,0
2024-01-03 09:00:00,85.94225714487679,27.627627389959688,52.71971159860274,70.68709630509537,Healthy,0
2024-01-03 10:00:00,70.85043994305558,22.573323278505594,109.46207071194381,52.5615952754643,Healthy,0
2024-01-03 11:00:00,77.6311509252298,26.55283251754652,49.37282534473122,12.172447337071969,Healthy,0
2024-01-03 12:00:00,66.48295118879489,26.97901697200955,62.79363368230446,34.91814268603034,Healthy,0
2024-01-03 13:00:00,51.67918560417787,28.69673223660383,85.59661287515023,27.487199306235976,Healthy,0
2024-01-03 14:00:00,86.65175936843829,27.180814340612272,43.43146415567578,58.34516634246892,Healthy,0
2024-01-03 15:00:00,70.29897632008404,33.572028303806,54.24328230580622,37.908041019194016,Healthy,0
2024-01-03 16:00:00,69.65621138415649,28.166406432117775,28.024371668951094,69.9403239027071,Healthy,0
2024-01-03 17:00:00,77.53551040465497,32.164556138718716,67.70274032833703,97.31771666357878,Healthy,0
2024-01-03 18:00:00,58.01746798049456,24.658507524719028,28.315471157228707,18.410617192685784,Healthy,0
2024-01-03 19:00:00,67.77928254717791,22.122417029400513,13.216384934841543,6.074588819256421,Healthy,0
2024-01-03 20:00:00,80.1654106835569,26.64451537400157,50.48665336888479,9.367838620266678,Healthy,0
2024-01-03 21:00:00,68.26259904105078,15.872146253963537,32.526617279785256,4.536685513736738,Healthy,0
2024-01-03 22:00:00,70.03612135320026,32.90389987840558,72.51771659093995,90.85887001292792,Healthy,0
2024-01-03 23:00:00,71.00841100130653,17.28504171271748,42.605707416446165,95.88336616011195,Healthy,0
2024-01-04 00:00:00,78.81557232627966,24.2994004841309,64.02446089444118,77.99541282284437,Healthy,0
2024-01-04 01:00:00,76.30991902976781,26.463590091563756,44.250960313265026,90.43162415729526,Healthy,0
2024-01-04 02:00:00,77.33866523093292,26.91857280086817,45.548146264222325,70.23375422598127,Healthy,0
2024-01-04 03:00:00,66.76077141273467,21.824454897098484,54.1395403287768,41.77089881105154,Healthy,0
2024-01-04 04:00:00,84.21097176248207,30.59880882333407,73.48693548957081,11.868778917516387,Apple___Black_rot,1
2024-01-04 05:00:00,95.49911969021687,30.204629257549467,67.7128984206133,20.469710562003517,Apple___Apple_scab,1
2024-01-04 06:00:00,77.22136407099276,22.399287955673103,44.99002982795003,67.67257984271504,Healthy,0
2024-01-04 07:00:00,69.15229472542902,26.983781769560828,35.30179496156704,39.04835955162325,Healthy,0
2024-01-04 08:00:00,81.57094952905422,30.221888483278583,30.687719255538347,8.626638608906035,Healthy,0
2024-01-04 09:00:00,81.68249319099542,23.92586546448908,43.688266093044966,85.22024465068759,Healthy,0
2024-01-04 10:00:00,72.4452735140144,15.114544899725367,58.06283791039209,56.55400970245961,Healthy,0
2024-01-04 11:00:00,82.70495132551603,25.33153860641538,78.690545272071,21.599858631169955,Apple___Black_rot,1
2024-01-04 12:00:00,91.55453178865916,30.69141911155111,31.488703310826903,68.6491348995517,Apple___Apple_scab,1
2024-01-04 13:00:00,67.48513969204356,18.219402857145276,59.04458281183875,56.615305203300615,Healthy,0
2024-01-04 14:00:00,83.55903377598648,18.612853734732504,25.562119829915318,96.7655704060426,Healthy,0
2024-01-04 15:00:00,101.81754868091757,28.437342691235774,43.63853409741311,91.28750984907606,Healthy,0
2024-01-04 16:00:00,64.4175242850356,21.18657018702633,53.292961522055926,53.705076118384085,Healthy,0
2024-01-04 17:00:00,78.36565889690976,23.67987655599198,55.41170246604985,27.193428289280153,Healthy,0
2024-01-04 18:00:00,77.25728628623183,21.466855772586417,68.74996135502093,81.07739703968163,Healthy,0
2024-01-04 19:00:00,88.33101826708777,30.395314963879517,45.96119178490351,92.47666775936477,Healthy,0
2024-01-04 20:00:00,76.90813980870428,18.040885380441512,44.16352274187238,97.44693899175647,Healthy,0
2024-01-04 21:00:00,80.0115255168323,27.182190431386246,48.14617701861535,88.93611759538835,Healthy,0
2024-01-04 22:00:00,72.05944783388607,25.11124745025487,63.846076038659234,63.454812047721596,Healthy,0
2024-01-04 23:00:00,65.84882139755024,22.423227871942522,25.830223983450516,71.848608162715,Healthy,0
2024-01-05 00:00:00,73.6254911758703,26.425512689135353,43.098941951800136,42.47865452475858,Healthy,0
2024-01-05 01:00:00,87.97925610720077,21.945420877103146,73.42738857028971,61.114880141535856,Apple___Black_rot,1
2024-01-05 02:00:00,82.92600025622208,29.90981907017573,28.958284816638617,82.58095985870652,Healthy,0
2024-01-05 03:00:00,76.46653997888323,29.310809019863157,46.92148826376056,11.88750268641856,Healthy,0
2024-01-05 04:00:00,65.83984336838508,20.861867007080203,16.464893228387325,3.1921727423032453,Healthy,0
2024-01-05 05:00:00,70.87433872413177,38.269310165806175,59.960251939172494,13.653630403076654,Healthy,0
2024-01-05 06:00:00,64.47595622225035,27.457817364539814,59.15166148033044,16.82526957289321,Healthy,0
2024-01-05 07:00:00,74.55188996491974,24.120629202269335,57.09697909844174,7.8669085756086226,Healthy,0
2024-01-05 08:00:00,82.32406857967284,32.3421527678165,80.95149276696785,33.308825165888635,Apple___Black_rot,1
2024-01-05 09:00:00,70.96416312308492,24.1747660902291,65.34249791062172,82.63986599943752,Healthy,0
2024-01-05 10:00:00,73.38122873051506,16.457363580155835,52.57029179711595,43.0141891427299,Healthy,0
2024-01-05 11:00:00,91.16836803389239,27.242409063433367,42.42831626727046,73.17654304711819,Healthy,0
2024-01-05 12:00:00,63.73451955053436,20.38569173334438,44.23352557423855,19.737452923918163,Healthy,0
2024-01-05 13:00:00,76.91221769939557,19.152988993512935,34.90121974075193,99.73228311763836,Healthy,0
2024-01-05 14:00:00,66.85828324084605,30.305337708050054,56.13876336675079,73.29996349460492,Healthy,0
2024-01-05 15:00:00,81.20256883382267,26.534060994204612,62.46929005014236,1.8778895289035424,Healthy,0
2024-01-05 16:00:00,59.6059645384167,26.71774641720272,38.30374969513608,21.61665567432034,Healthy,0
2024-01-05 17:00:00,48.23472040398576,24.659009561601003,51.4920841278517,41.54160679028103,Healthy,0
2024-01-05 18:00:00,73.70245699762773,19.570034652456563,49.0115435183552,54.03489868451179,Healthy,0
2024-01-05 19:00:00,63.98304980120284,26.75116561684602,47.021683465387596,48.94479362977743,Healthy,0
2024-01-05 20:00:00,68.43357470542226,25.09203884087105,22.994191884909043,55.9563253517638,Healthy,0
2024-01-05 21:00:00,80.02393824162269,27.46306235525916,55.3351809776553,86.51212352843208,Healthy,0
2024-01-05 22:00:00,63.48484512860643,27.51469516948241,47.64804485070555,20.26591693960267,Healthy,0
2024-01-05 23:00:00,72.62023677843236,16.286731557953765,30.01058348627903,57.584880343781975,Healthy,0
2024-01-06 00:00:00,71.06085292999427,15.50839024918851,49.75931538905781,15.479990950428501,Healthy,0
2024-01-06 01:00:00,71.22095810709266,31.403291356932353,44.28966551172166,31.11096112781174,Healthy,0
2024-01-06 02:00:00,74.57104677735867,30.972280001380028,20.258647874680882,50.617553477954026,Healthy,0
2024-01-06 03:00:00,63.31864399400452,28.587634477538597,64.39472520453789,67.145488857359,Healthy,0
2024-01-06 04:00:00,77.9987373762228,25.891250695204786,50.67830975497573,3.3489678512418797,Healthy,0
2024-01-06 05:00:00,61.583300455760295,17.991256621343886,50.35968846234011,31.785462771941,Healthy,0
2024-01-06 06:00:00,86.54469884088402,21.275068558743786,26.143985396058852,46.63268930652863,Healthy,0
2024-01-06 07:00:00,82.86537358540886,25.84912109069496,40.94086923596743,22.346658510635862,Healthy,0
2024-01-06 08:00:00,75.40079666265295,24.46025530234778,50.80638029575088,53.648402306342355,Healthy,0
2024-01-06 09:00:00,75.84440237002394,27.384075547002595,41.99579070979783,61.44918737494777,Healthy,0
2024-01-06 10:00:00,72.57341865244422,21.174045853329797,30.923010724208787,75.32255299377964,Healthy,0
2024-01-06 11:00:00,61.12135027497152,24.68404220239698,63.7618608522126,93.33480668365284,Healthy,0
2024-01-06 12:00:00,79.88213102691931,21.936698613372954,62.224537987758715,18.923697720165077,Healthy,0
2024-01-06 13:00:00,84.79672540916621,25.564532336871032,75.81679071852501,63.28252607380998,Apple___Black_rot,1
2024-01-06 14:00:00,68.89485569110087,23.315499555111373,41.05718099937078,6.042869101480086,Healthy,0
2024-01-06 15:00:00,68.46940600020537,30.57789340052274,80.7032413988376,2.2393127671420543,Healthy,0
2024-01-06 16:00:00,50.000313338958634,23.878457798633477,49.84339344752455,78.95449781796754,Healthy,0
2024-01-06 17:00:00,77.34120152392627,19.48344488165197,49.43346097474018,76.52586337498396,Healthy,0
2024-01-06 18:00:00,83.66772907180729,25.554224393367885,42.485797678708764,86.63998647689309,Healthy,0
2024-01-06 19:00:00,67.61958117095458,33.950127910898686,55.30457594720254,32.19040389663207,Healthy,0
2024-01-06 20:00:00,87.03427150190547,21.283489903100303,40.53294604105005,52.83495370910701,Healthy,0
2024-01-06 21:00:00,80.94179995311679,32.85876869351501,48.96276580267946,5.284266603380539,Healthy,0
2024-01-06 22:00:00,78.30422050456802,26.264169586885025,61.71934546692592,79.9314462095888,Healthy,0
2024-01-06 23:00:00,81.6232291938126,22.743556442296512,62.73819731706034,58.97276114214727,Healthy,0
2024-01-07 00:00:00,64.4319808153747,26.30489250723077,46.56084381460471,24.092798826796813,Healthy,0
2024-01-07 01:00:00,80.39359893156937,25.97049026942078,57.16506947990832,82.15945647735055,Healthy,0
2024-01-07 02:00:00,98.26073532133198,30.968067843611443,45.12925032030844,14.517699038238552,Apple___Apple_scab,1
2024-01-07 03:00:00,78.62681917565773,19.702154475581835,49.27626304257805,26.44862813335733,Healthy,0
2024-01-07 04:00:00,65.52107262303755,24.098350940699074,57.74121965873145,46.734915395658916,Healthy,0
2024-01-07 05:00:00,77.52023065146692,33.1897618329195,65.38867920924153,35.20258954835214,Healthy,0
2024-01-07 06:00:00,57.568969785975355,14.387211977067958,36.33037636158239,63.73312222784552,Healthy,0
2024-01-07 07:00:00,58.948615697623694,24.256021942355883,52.88646378399402,76.05490814783322,Healthy,0
2024-01-07 08:00:00,80.5054726686443,25.254464702298872,41.22698236975251,92.45098224288732,Healthy,0
2024-01-07 09:00:00,82.55203617183717,30.81954562050688,56.914088931435955,82.31208014242281,Healthy,0
2024-01-07 10:00:00,59.63507407614428,27.94701495176497,55.60892533442817,95.40130099328024,Healthy,0
2024-01-07 11:00:00,86.47163226992694,22.609274827024656,22.485522087756934,34.300314170777426,Healthy,0
2024-01-07 12:00:00,87.07028235976742,23.038344348728156,58.50438333220441,57.97649308752234,Healthy,0
2024-01-07 13:00:00,74.59779472941145,28.68781778354561,46.46962671614976,39.2870247310819,Healthy,0
2024-01-07 14:00:00,79.43719222969739,25.536692597471045,83.3197647003775,3.0199228664909095,Healthy,0
2024-01-07 15:00:00,72.24178444327282,24.606993410002264,26.126943956529832,73.71440391773044,Healthy,0
2024-01-07 16:00:00,74.66049028220971,28.38300004590623,56.61473789231701,77.04503286092259,Healthy,0
2024-01-07 17:00:00,75.90534346447247,18.40513952950003,55.21682563452634,47.48607886909528,Healthy,0
2024-01-07 18:00:00,85.42634134088783,22.482688838158467,65.20791322921212,57.89993318861051,Healthy,0
2024-01-07 19:00:00,85.49868056231739,28.72492285720553,35.43617251678518,74.1092080233339,Healthy,0
2024-01-07 20:00:00,86.06157142675882,22.802242358950732,34.71645366270542,14.419474916174924,Healthy,0
2024-01-07 21:00:00,69.17667282446205,22.11835942663318,26.51740685422645,92.2748646113021,Healthy,0
2024-01-07 22:00:00,61.166452465227415,25.22040439611529,34.64258537642859,78.55717435352535,Healthy,0
2024-01-07 23:00:00,65.76173041744664,29.311551203838587,40.24568827102297,35.334761602297846,Healthy,0
